name,sec1_mean,sec1_std,sec2_mean,sec2_std,sec3_mean,sec3_std,sec4_mean,sec4_std,sec5_mean,sec5_std,sec6_mean,sec6_std,sec7_mean,sec7_std,sec8_mean,sec8_std,sec9_mean,sec9_std,sec10_mean,sec10_std,sec11_mean,sec11_std,sec12_mean,sec12_std,sec13_mean,sec13_std,sec14_mean,sec14_std,sec15_mean,sec15_std,sec16_mean,sec16_std,sec17_mean,sec17_std,sec18_mean,sec18_std,sec19_mean,sec19_std,sec20_mean,sec20_std,sec21_mean,sec21_std,sec22_mean,sec22_std,sec23_mean,sec23_std,sec24_mean,sec24_std,sec25_mean,sec25_std
orange,0.0,0.0,11.79375,53.556640213305954,15.140625,60.26293097426788,3.984375,31.624996140068934,0.0,0.0,0.0,0.0,18.4875,66.12506970695759,6.853125,41.23810801594048,8.925,46.863838671197215,0.0,0.0,4.4625,33.43685980695555,1.9125,22.00067825659018,0.31875,9.009974941002888,6.375,39.81186223978979,0.0,0.0,0.0,0.0,7.171875,42.15913108668602,0.0,0.0,8.925,46.863838671197215,0.0,0.0,0.0,0.0,7.65,43.49974137854155,9.24375,47.66245205544402,8.765625,46.45856426278555,0.0,0.0
orange,0.0,0.0,3.1875,28.33111970519344,13.06875,56.2293430820377,10.996875,51.80030757856921,1.115625,16.82972833587563,0.0,0.0,7.0125,41.70146692563704,7.171875,42.15913108668602,2.55,25.372179646218807,6.534375,40.293517696515096,1.115625,16.82972833587563,6.375,39.81186223978979,0.0,0.0,1.275,17.986088374074004,6.375,39.81186223978979,0.0,0.0,9.084375,47.26510082353972,0.0,0.0,6.69375,40.768860186881604,3.50625,29.695116786055923,0.0,0.0,3.984375,31.624996140068934,11.634375,53.2109663824984,7.171875,42.15913108668602,0.0,0.0
orange,0.0,0.0,8.925,46.86383867119722,21.35625,70.63819318143338,10.996875,51.80030757856921,0.0,0.0,0.0,0.0,17.53125,64.52227540499095,8.60625,46.04917166396698,13.865625,57.82282264261556,0.0,0.0,4.78125,34.58841422264831,1.59375,20.096422839338846,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,7.0125,41.70146692563704,0.0,0.0,9.403125,48.05598937941426,0.0,0.0,0.0,0.0,6.69375,40.768860186881604,8.60625,46.04917166396699,14.503125,59.05892176660843,3.825,30.995876741915207
orange,0.0,0.0,1.434375,19.071135083140046,18.009375,65.33033780036175,2.390625,24.574260662517908,0.0,0.0,0.0,0.0,15.140625,60.26293097426788,17.690625,64.79314131996823,20.240625,68.93240511261286,0.0,0.0,0.0,0.0,6.375,39.81186223978979,0.796875,14.232642594907489,7.171875,42.15913108668602,0.0,0.0,0.0,0.0,7.809375,43.936366339393324,0.0,0.0,12.43125,54.912956334889685,0.478125,11.031467331428535,0.0,0.0,8.925,46.863838671197215,8.925,46.86383867119722,31.078125,83.42105262752547,13.865625,57.82282264261556
orange,0.0,0.0,16.415625,62.58203920342781,20.559375,69.42587935784015,0.0,0.0,0.0,0.0,5.1,35.7,20.71875,69.67075891963214,30.440625,82.67845985871638,9.24375,47.66245205544403,0.0,0.0,6.375,39.81186223978979,1.9125,22.00067825659018,5.259375,36.24195910280479,6.375,39.81186223978979,0.0,0.0,3.346875,29.021570473259622,4.78125,34.58841422264831,0.0,0.0,11.315625,52.511341687861815,0.0,0.0,0.0,0.0,12.75,55.57596153014359,16.096875,62.012851411899895,21.515625,70.87709260303625,12.271875,54.57773546955182
orange,0.0,0.0,11.953125,53.89962595171116,36.3375,89.13836768614287,24.225,74.76980924811832,0.0,0.0,0.0,0.0,25.021875,75.85831461668771,21.35625,70.63819318143338,29.803125,81.9241760119342,3.1875,28.33111970519344,0.0,0.0,12.1125,54.23997459208476,0.478125,11.031467331428535,0.0,0.0,6.375,39.81186223978979,0.0,0.0,11.15625,52.15727979810201,0.0,0.0,2.86875,26.89426562368826,3.825,30.995876741915207,0.0,0.0,9.24375,47.66245205544403,0.0,0.0,19.284375,67.42127635887185,8.128125,44.7951499493458
orange,0.0,0.0,6.534375,40.293517696515096,37.93125,90.73967722797728,10.8375,51.44036444029144,0.0,0.0,0.0,0.0,26.296875,77.55112823314936,25.659375,76.71204012154398,23.428125,73.65660074958915,0.0,0.0,0.0,0.0,9.084375,47.26510082353972,0.478125,11.031467331428537,3.028125,27.622496881787768,3.346875,29.021570473259622,0.0,0.0,10.8375,51.44036444029144,0.0,0.0,8.128125,44.7951499493458,0.0,0.0,0.0,0.0,10.51875,50.711311839051255,0.6375,12.734052526591837,33.15,85.7573757760812,13.228125,56.552529421630425
orange,0.0,0.0,0.0,0.0,21.35625,70.63819318143338,13.70625,57.508542504027176,0.0,0.0,0.0,0.0,9.721875,48.83199024701302,44.94375,97.16334486799794,29.803125,81.9241760119342,5.41875,36.77524165029375,0.0,0.0,6.534375,40.293517696515096,1.753125,21.07067696431168,6.215625,39.32366184448461,6.375,39.81186223978979,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,6.534375,40.293517696515096,0.0,0.0,9.24375,47.66245205544402,0.0,0.0,14.6625,59.362855336902385,18.16875,65.59670550749863
orange,0.0,0.0,3.1875,28.33111970519344,23.428125,73.65660074958915,8.925,46.86383867119722,0.0,0.0,0.0,0.0,26.934375,78.37604907342151,47.49375,99.27361160417959,16.096875,62.012851411899895,0.0,0.0,0.0,0.0,8.60625,46.04917166396699,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,6.69375,40.768860186881604,0.0,0.0,6.534375,40.293517696515096,0.0,0.0,0.0,0.0,9.24375,47.66245205544402,0.0,0.0,30.759375,83.05119791194691,12.271875,54.57773546955182
orange,0.0,0.0,12.75,55.57596153014359,30.91875,83.23648327769202,11.315625,52.511341687861815,0.0,0.0,1.59375,20.096422839338846,17.2125,63.97591221506732,13.546875,57.19209126036899,11.475,52.8625517261511,0.0,0.0,5.578125,37.300219791368185,0.796875,14.232642594907489,0.0,0.0,3.346875,29.021570473259626,3.028125,27.622496881787768,0.478125,11.031467331428535,7.65,43.49974137854155,0.0,0.0,7.490625,43.05809926261696,0.0,0.0,0.0,0.0,10.51875,50.711311839051255,0.0,0.0,32.671875,85.22837971582221,24.225,74.76980924811832
orange,0.0,0.0,12.271875,54.57773546955182,37.134375,89.94611619386006,21.196875,70.39812224224717,0.0,0.0,0.0,0.0,11.953125,53.89962595171116,10.996875,51.80030757856922,20.4,69.17976582787773,4.940625,35.14896299479367,0.0,0.0,6.853125,41.23810801594048,0.0,0.0,0.0,0.0,6.375,39.81186223978979,0.0,0.0,7.171875,42.15913108668602,0.0,0.0,4.4625,33.43685980695556,6.69375,40.768860186881604,0.0,0.0,8.128125,44.7951499493458,1.753125,21.07067696431168,28.05,79.78688802052628,18.965625,66.90694615179633
orange,0.0,0.0,5.1,35.7,30.121875,82.30279929312475,24.54375,75.20811516011752,0.0,0.0,0.0,0.0,19.44375,67.67641269997621,21.834375,71.35142390561926,15.459375,60.853499074493456,7.0125,41.70146692563704,0.0,0.0,11.79375,53.556640213305954,3.825,30.995876741915207,0.0,0.0,6.375,39.81186223978979,0.0,0.0,6.69375,40.768860186881604,0.0,0.0,0.0,0.0,6.534375,40.293517696515096,0.0,0.0,11.475,52.8625517261511,0.0,0.0,11.634375,53.2109663824984,27.73125,79.3879494850289
orange,0.0,0.0,3.346875,29.021570473259622,26.1375,77.34270226563073,10.2,49.96959075277683,1.434375,19.071135083140046,0.0,0.0,15.9375,61.72567208018071,34.584375,87.30943036613728,11.79375,53.556640213305954,7.33125,42.611283991889984,0.0,0.0,10.996875,51.80030757856921,7.65,43.49974137854155,1.275,17.986088374074,6.375,39.81186223978979,0.0,0.0,7.171875,42.15913108668602,0.0,0.0,0.159375,6.37300750112339,9.084375,47.26510082353972,0.0,0.0,2.23125,23.74847939211056,10.51875,50.711311839051255,11.634375,53.2109663824984,0.478125,11.031467331428535
orange,0.0,0.0,8.446875,45.63555004307908,38.25,91.05321246392134,11.475,52.8625517261511,0.0,0.0,0.0,0.0,25.021875,75.85831461668771,16.575,62.864094481667344,20.878125,69.91441747940388,0.0,0.0,0.0,0.0,8.128125,44.7951499493458,0.31875,9.009974941002888,6.375,39.81186223978979,0.0,0.0,0.0,0.0,10.040625,49.59380228021818,0.0,0.0,15.459375,60.853499074493456,1.9125,22.00067825659018,0.0,0.0,9.084375,47.26510082353972,5.7375,37.817239372407926,25.5,76.5,8.60625,46.04917166396698
orange,0.0,0.0,10.8375,51.44036444029144,28.05,79.78688802052628,6.375,39.81186223978979,0.0,0.0,2.390625,24.574260662517908,26.296875,77.55112823314936,39.365625,92.13350065724941,7.0125,41.70146692563704,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.31875,9.009974941002888,6.375,39.81186223978979,0.0,0.0,4.303125,32.84478634782658,2.709375,26.144787474932265,0.0,0.0,11.15625,52.15727979810201,0.0,0.0,0.0,0.0,8.60625,46.04917166396699,1.275,17.986088374074,20.71875,69.67075891963214,4.621875,34.01788348037506
orange,0.0,0.0,11.475,52.862551726151096,33.15,85.7573757760812,11.475,52.8625517261511,0.0,0.0,0.0,0.0,23.26875,73.43089624563694,33.7875,86.45355599250964,16.734375,63.14448763240838,1.59375,20.096422839338846,0.0,0.0,7.171875,42.15913108668602,0.0,0.0,0.478125,11.031467331428537,6.375,39.81186223978979,0.0,0.0,7.33125,42.611283991889984,0.0,0.0,12.1125,54.23997459208476,2.709375,26.144787474932265,0.0,0.0,8.128125,44.7951499493458,2.709375,26.144787474932265,25.021875,75.85831461668771,2.709375,26.144787474932265
orange,0.0,0.0,0.0,0.0,2.709375,26.144787474932265,12.1125,54.23997459208476,0.159375,6.373007501123389,0.0,0.0,0.0,0.0,13.06875,56.22934308203769,34.10625,86.79779640600044,10.2,49.96959075277683,0.0,0.0,4.940625,35.14896299479367,1.59375,20.096422839338846,2.709375,26.144787474932265,6.375,39.81186223978979,0.0,0.0,0.159375,6.37300750112339,9.5625,48.44580573950649,0.0,0.0,7.809375,43.936366339393324,0.0,0.0,0.0,0.0,9.403125,48.05598937941425,11.634375,53.2109663824984,2.55,25.37217964621881
orange,0.0,0.0,0.796875,14.232642594907489,8.446875,45.635550043079085,2.390625,24.574260662517908,0.0,0.0,0.0,0.0,9.88125,49.21462839885617,29.803125,81.9241760119342,10.359375,50.34206962977759,0.0,0.0,0.0,0.0,6.375,39.81186223978979,1.115625,16.82972833587563,6.375,39.81186223978979,0.0,0.0,0.0,0.0,8.925,46.863838671197215,0.0,0.0,12.43125,54.91295633488968,6.215625,39.32366184448461,0.0,0.0,2.390625,24.574260662517908,8.2875,45.2175833470786,10.51875,50.711311839051255,0.0,0.0
orange,0.0,0.0,1.434375,19.071135083140046,7.171875,42.15913108668602,0.0,0.0,0.0,0.0,0.0,0.0,22.63125,72.51755148539904,21.35625,70.63819318143338,7.65,43.49974137854155,0.0,0.0,0.0,0.0,6.375,39.81186223978979,1.275,17.986088374074004,6.375,39.81186223978979,0.0,0.0,0.0,0.0,8.60625,46.04917166396698,0.0,0.0,11.634375,53.2109663824984,4.303125,32.84478634782658,0.0,0.0,3.346875,29.021570473259622,7.65,43.49974137854155,10.8375,51.44036444029144,2.071875,22.891820787879123
orange,0.0,0.0,6.375,39.81186223978979,7.96875,44.36812226630174,0.478125,11.031467331428535,0.0,0.0,0.0,0.0,35.859375,88.64674754106535,12.1125,54.23997459208476,7.33125,42.611283991889984,0.0,0.0,4.303125,32.84478634782658,2.86875,26.89426562368826,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,9.721875,48.831990247013024,0.0,0.0,9.5625,48.44580573950649,7.809375,43.936366339393324,0.0,0.0,0.6375,12.734052526591837,9.403125,48.05598937941425,10.51875,50.711311839051255,1.275,17.986088374074
orange,0.0,0.0,14.184375,58.44500946068343,8.128125,44.7951499493458,0.0,0.0,0.0,0.0,19.921875,68.43388796118758,36.496875,89.30107076756904,4.621875,34.01788348037506,5.7375,37.817239372407926,0.0,0.0,10.359375,50.34206962977759,3.825,30.995876741915207,0.0,0.0,8.925,46.863838671197215,0.478125,11.031467331428535,4.621875,34.01788348037507,5.7375,37.817239372407926,0.0,0.0,16.096875,62.012851411899895,6.534375,40.293517696515096,0.0,0.0,2.23125,23.748479392110564,18.328125,65.8616102823517,10.996875,51.80030757856921,4.14375,32.24105435523937
orange,0.0,0.0,0.0,0.0,11.475,52.862551726151096,36.01875,88.8112093062441,9.88125,49.21462839885617,0.0,0.0,1.434375,19.071135083140046,7.809375,43.936366339393324,45.740625,97.83483326305297,47.334375,99.14495735214867,0.0,0.0,7.33125,42.611283991889984,0.0,0.0,7.809375,43.936366339393324,28.05,79.78688802052628,0.0,0.0,18.965625,66.90694615179633,2.071875,22.891820787879123,0.0,0.0,6.853125,41.23810801594048,11.953125,53.89962595171116,25.5,76.5,23.26875,73.43089624563696,12.909375,55.90383405554019,6.69375,40.768860186881604
orange,0.0,0.0,0.95625,15.586190552457003,0.796875,14.232642594907489,0.0,0.0,0.0,0.0,0.0,0.0,2.390625,24.574260662517908,21.0375,70.15686775897282,21.834375,71.35142390561926,0.0,0.0,0.0,0.0,6.375,39.81186223978979,14.821875,59.66481497905088,21.675,71.11483231366013,7.490625,43.05809926261696,0.0,0.0,7.96875,44.36812226630174,3.1875,28.33111970519344,1.9125,22.00067825659018,6.05625,38.82866963903733,14.184375,58.44500946068342,32.5125,85.05071924299052,1.9125,22.00067825659018,22.471875,72.28653373197788,13.865625,57.82282264261556
orange,0.0,0.0,4.4625,33.43685980695556,14.6625,59.362855336902385,4.940625,35.14896299479367,0.0,0.0,0.0,0.0,23.109375,73.20414887224203,27.4125,78.98570974391508,13.06875,56.22934308203769,1.59375,20.096422839338846,0.0,0.0,12.590625,55.245683425127204,3.1875,28.33111970519344,1.275,17.986088374074004,6.375,39.81186223978979,0.0,0.0,7.490625,43.05809926261696,0.0,0.0,5.896875,38.32662247360671,1.9125,22.00067825659018,0.0,0.0,6.853125,41.23810801594048,7.65,43.49974137854155,7.809375,43.936366339393324,3.346875,29.021570473259622
orange,0.0,0.0,0.159375,6.373007501123389,1.9125,22.00067825659018,0.0,0.0,0.0,0.0,0.0,0.0,8.925,46.863838671197215,12.75,55.57596153014359,22.153125,71.82120806373543,0.0,0.0,0.0,0.0,12.43125,54.91295633488968,22.153125,71.82120806373543,9.5625,48.44580573950649,0.0,0.0,0.0,0.0,8.446875,45.63555004307908,0.796875,14.232642594907489,7.33125,42.611283991889984,0.796875,14.232642594907489,4.303125,32.84478634782658,23.428125,73.65660074958915,10.678125,51.07738757497661,13.70625,57.508542504027176,37.6125,90.42393125577983
orange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.384375,74.98945179729863,28.846875,80.77011159912047,4.621875,34.01788348037506,0.0,0.0,0.796875,14.232642594907489,30.440625,82.67845985871638,8.60625,46.04917166396698,6.375,39.81186223978979,0.0,0.0,0.0,0.0,7.490625,43.05809926261696,0.0,0.0,10.678125,51.07738757497661,0.0,0.0,0.0,0.0,14.025,58.13496688740778,29.484375,81.54254874517582,40.959375,93.6321003962283,56.1,105.6328074037607
orange,1.275,17.986088374074004,0.0,0.0,7.171875,42.15913108668602,6.534375,40.293517696515096,0.0,0.0,1.275,17.986088374074,4.14375,32.24105435523938,6.375,39.81186223978979,8.60625,46.04917166396699,5.578125,37.300219791368185,0.0,0.0,14.503125,59.05892176660843,0.478125,11.031467331428535,5.7375,37.81723937240792,7.65,43.49974137854155,30.6,82.8651917272868,27.73125,79.3879494850289,0.0,0.0,5.896875,38.32662247360671,5.578125,37.300219791368185,54.028125,104.202368418306,30.121875,82.30279929312475,16.096875,62.012851411899895,38.25,91.05321246392134,13.3875,56.873432670711914
orange,1.275,17.986088374074,4.78125,34.58841422264831,8.446875,45.63555004307908,2.86875,26.89426562368826,0.0,0.0,0.0,0.0,12.1125,54.23997459208476,9.721875,48.831990247013024,6.69375,40.768860186881604,0.0,0.0,0.0,0.0,6.375,39.81186223978979,3.984375,31.624996140068934,7.65,43.49974137854155,0.0,0.0,0.0,0.0,7.171875,42.15913108668602,10.8375,51.44036444029144,15.61875,61.146021116974566,0.0,0.0,0.478125,11.031467331428535,12.75,55.57596153014359,30.28125,82.49099737812303,43.03125,95.5053939494388,19.7625,68.18270377265777
orange,0.0,0.0,8.446875,45.635550043079085,7.809375,43.936366339393324,3.346875,29.021570473259622,0.0,0.0,3.665625,30.352884020458006,24.065625,74.54917885771361,9.24375,47.66245205544402,6.853125,41.23810801594048,0.0,0.0,7.65,43.49974137854155,14.6625,59.362855336902385,5.41875,36.77524165029375,6.853125,41.23810801594048,2.390625,24.574260662517908,1.59375,20.096422839338846,7.171875,42.15913108668602,0.0,0.0,12.43125,54.91295633488968,21.834375,71.35142390561926,0.0,0.0,9.721875,48.831990247013024,24.384375,74.98945179729863,0.0,0.0,22.790625,72.74748646592111
orange,0.0,0.0,8.446875,45.63555004307908,28.36875,80.18257462464959,6.05625,38.82866963903733,0.0,0.0,0.0,0.0,13.865625,57.82282264261556,17.690625,64.79314131996823,6.375,39.81186223978979,0.0,0.0,0.0,0.0,6.375,39.81186223978979,0.0,0.0,7.33125,42.611283991889984,0.0,0.0,0.0,0.0,9.5625,48.44580573950649,0.0,0.0,21.834375,71.35142390561926,7.809375,43.936366339393324,0.0,0.0,2.86875,26.89426562368826,9.403125,48.05598937941425,18.009375,65.33033780036173,9.403125,48.05598937941425
orange,0.0,0.0,2.55,25.372179646218807,31.875,84.33332304018383,22.153125,71.82120806373543,0.159375,6.373007501123389,0.0,0.0,13.3875,56.873432670711914,23.428125,73.65660074958915,16.25625,62.29829922186881,7.65,43.49974137854155,0.0,0.0,6.375,39.81186223978979,2.071875,22.891820787879123,0.0,0.0,6.375,39.81186223978979,0.0,0.0,10.678125,51.07738757497661,14.98125,59.964830512872304,0.0,0.0,8.128125,44.7951499493458,0.0,0.0,15.778125,61.43673694528686,1.9125,22.00067825659018,9.084375,47.26510082353972,30.759375,83.05119791194691
orange,0.0,0.0,0.0,0.0,33.946875,86.6259938051759,31.55625,83.97051170463057,0.0,0.0,0.0,0.0,17.53125,64.52227540499095,40.321875,93.03883340565044,36.178125,88.97508160425802,7.33125,42.611283991889984,0.0,0.0,6.534375,40.293517696515096,0.478125,11.031467331428535,0.0,0.0,6.375,39.81186223978979,0.0,0.0,6.375,39.81186223978979,0.0,0.0,0.0,0.0,6.534375,40.293517696515096,0.0,0.0,15.61875,61.146021116974566,0.0,0.0,4.4625,33.43685980695555,27.571875,79.18724539964991
orange,0.0,0.0,5.7375,37.81723937240792,25.340625,76.28703755953154,8.446875,45.635550043079085,0.0,0.0,0.0,0.0,12.43125,54.91295633488968,18.80625,66.64772097331986,9.5625,48.44580573950649,0.0,0.0,0.0,0.0,8.128125,44.7951499493458,1.753125,21.070676964311684,7.65,43.49974137854155,0.796875,14.232642594907489,0.0,0.0,8.128125,44.7951499493458,0.0,0.0,12.75,55.57596153014359,3.346875,29.021570473259622,0.0,0.0,3.665625,30.352884020458006,10.51875,50.711311839051255,10.040625,49.593802280218185,6.853125,41.23810801594048
orange,0.0,0.0,4.940625,35.14896299479367,31.715625,84.15226381898098,19.921875,68.43388796118758,0.0,0.0,0.0,0.0,14.34375,58.752983634344055,11.315625,52.511341687861815,13.70625,57.508542504027176,4.4625,33.43685980695556,0.0,0.0,8.925,46.863838671197215,0.0,0.0,1.275,17.986088374074004,6.375,39.81186223978979,0.0,0.0,8.765625,46.45856426278555,0.0,0.0,2.709375,26.144787474932265,6.853125,41.23810801594048,0.0,0.0,9.721875,48.83199024701302,2.23125,23.74847939211056,25.978125,77.13338380029994,27.571875,79.18724539964991
banana,0.6375,12.734052526591837,8.925,46.86383867119722,8.2875,45.2175833470786,0.0,0.0,0.95625,15.586190552457003,1.9125,22.00067825659018,32.19375,84.69338056151437,6.853125,41.23810801594048,0.0,0.0,0.0,0.0,3.50625,29.695116786055923,22.790625,72.74748646592111,13.865625,57.82282264261556,1.59375,20.096422839338846,0.0,0.0,0.796875,14.232642594907489,6.375,39.81186223978979,8.2875,45.2175833470786,15.61875,61.146021116974566,6.69375,40.768860186881604,1.753125,21.07067696431168,9.084375,47.26510082353972,18.80625,66.64772097331986,10.8375,51.44036444029144,9.403125,48.05598937941425
banana,17.53125,64.52227540499095,14.6625,59.362855336902385,7.33125,42.611283991889984,0.0,0.0,3.984375,31.624996140068934,2.86875,26.89426562368826,29.00625,80.96438236000753,9.084375,47.26510082353972,0.0,0.0,0.0,0.0,4.4625,33.43685980695555,19.921875,68.43388796118758,13.70625,57.508542504027176,0.0,0.0,0.0,0.0,2.071875,22.891820787879126,11.315625,52.511341687861815,10.359375,50.34206962977759,14.503125,59.05892176660843,12.75,55.57596153014359,2.55,25.372179646218807,11.953125,53.89962595171116,21.196875,70.39812224224717,10.040625,49.593802280218185,3.984375,31.624996140068934
banana,9.88125,49.21462839885617,1.59375,20.096422839338846,20.71875,69.67075891963214,16.734375,63.14448763240838,0.0,0.0,9.88125,49.21462839885617,10.8375,51.44036444029144,20.240625,68.93240511261286,7.171875,42.15913108668602,0.0,0.0,5.1,35.7,6.853125,41.23810801594048,25.18125,76.07314505420096,0.0,0.0,0.0,0.0,17.53125,64.52227540499095,2.55,25.372179646218807,10.359375,50.34206962977759,0.0,0.0,0.0,0.0,0.0,0.0,7.65,43.49974137854155,7.171875,42.15913108668602,0.0,0.0,0.0,0.0
banana,0.0,0.0,0.0,0.0,0.0,0.0,2.86875,26.894265623688263,4.621875,34.01788348037506,6.375,39.81186223978979,3.984375,31.624996140068934,7.96875,44.36812226630174,11.634375,53.2109663824984,16.575,62.864094481667344,6.534375,40.293517696515096,6.534375,40.293517696515096,2.86875,26.89426562368826,10.51875,50.711311839051255,7.96875,44.36812226630174,5.1,35.7,15.9375,61.72567208018071,6.375,39.81186223978979,2.390625,24.574260662517908,0.0,0.0,12.43125,54.91295633488968,0.159375,6.373007501123388,0.0,0.0,0.0,0.0,0.0,0.0
banana,2.86875,26.89426562368826,7.65,43.49974137854155,0.95625,15.586190552457003,0.0,0.0,3.984375,31.624996140068934,22.153125,71.82120806373543,28.36875,80.18257462464959,12.271875,54.57773546955182,13.3875,56.873432670711914,8.925,46.86383867119722,25.659375,76.71204012154399,4.78125,34.58841422264831,0.0,0.0,3.665625,30.352884020458006,7.65,43.49974137854155,12.271875,54.57773546955182,7.0125,41.70146692563704,6.69375,40.768860186881604,8.2875,45.21758334707861,0.31875,9.00997494100289,0.0,0.0,0.159375,6.373007501123389,0.0,0.0,0.0,0.0,0.0,0.0
banana,0.0,0.0,0.0,0.0,0.0,0.0,4.303125,32.84478634782658,3.984375,31.624996140068934,0.796875,14.232642594907489,0.0,0.0,10.996875,51.80030757856921,10.51875,50.711311839051255,4.4625,33.43685980695556,7.809375,43.936366339393324,9.084375,47.26510082353972,0.95625,15.586190552457003,14.025,58.13496688740778,0.478125,11.031467331428535,9.721875,48.831990247013024,13.3875,56.87343267071191,11.315625,52.511341687861815,1.9125,22.00067825659018,0.0,0.0,12.75,55.57596153014359,6.375,39.81186223978979,0.0,0.0,0.0,0.0,0.0,0.0
banana,0.0,0.0,0.0,0.0,0.0,0.0,10.678125,51.07738757497661,0.0,0.0,1.275,17.986088374074004,1.59375,20.096422839338846,9.88125,49.21462839885617,15.61875,61.146021116974566,0.0,0.0,8.128125,44.7951499493458,8.2875,45.2175833470786,6.69375,40.768860186881604,2.23125,23.74847939211056,0.0,0.0,12.75,55.57596153014359,10.996875,51.80030757856921,9.88125,49.21462839885617,0.0,0.0,0.0,0.0,15.778125,61.43673694528686,3.665625,30.352884020458006,0.0,0.0,0.0,0.0,0.0,0.0
banana,5.41875,36.77524165029375,12.1125,54.23997459208476,0.0,0.0,0.0,0.0,2.071875,22.891820787879123,14.34375,58.752983634344055,9.403125,48.05598937941425,7.0125,41.70146692563704,0.0,0.0,0.0,0.0,15.9375,61.72567208018071,7.65,43.49974137854155,6.375,39.81186223978979,32.034375,84.51369382153034,5.578125,37.300219791368185,3.50625,29.695116786055923,8.128125,44.7951499493458,2.709375,26.144787474932265,13.06875,56.22934308203769,2.55,25.372179646218807,0.478125,11.031467331428539,1.275,17.986088374074,3.825,30.995876741915207,0.0,0.0,0.0,0.0
banana,9.5625,48.44580573950649,20.71875,69.67075891963214,0.0,0.0,0.0,0.0,0.0,0.0,11.953125,53.89962595171116,7.0125,41.70146692563704,24.065625,74.54917885771361,10.51875,50.711311839051255,4.621875,34.01788348037506,17.371875,64.24987224877864,18.009375,65.33033780036173,0.0,0.0,9.084375,47.26510082353972,10.040625,49.593802280218185,0.0,0.0,7.0125,41.70146692563704,6.69375,40.768860186881604,11.15625,52.15727979810201,5.41875,36.77524165029375,1.275,17.986088374074004,1.275,17.986088374074004,0.0,0.0,0.0,0.0,0.0,0.0
banana,0.0,0.0,16.575,62.864094481667344,20.878125,69.91441747940388,0.0,0.0,3.028125,27.622496881787768,0.478125,11.031467331428535,18.16875,65.59670550749863,14.025,58.13496688740778,0.0,0.0,0.0,0.0,0.0,0.0,13.865625,57.82282264261556,12.43125,54.91295633488968,0.0,0.0,0.0,0.0,0.0,0.0,7.809375,43.936366339393324,0.796875,14.232642594907489,14.821875,59.66481497905088,3.50625,29.695116786055923,2.55,25.37217964621881,3.346875,29.021570473259622,7.809375,43.936366339393324,11.475,52.862551726151096,10.996875,51.80030757856921
banana,0.0,0.0,4.940625,35.14896299479367,29.64375,81.73374049887538,0.0,0.0,2.709375,26.144787474932265,0.0,0.0,12.43125,54.91295633488968,15.778125,61.43673694528686,0.0,0.0,0.0,0.0,0.0,0.0,15.459375,60.853499074493456,7.33125,42.611283991889984,4.303125,32.84478634782658,0.0,0.0,1.275,17.986088374074004,7.33125,42.611283991889984,0.0,0.0,12.909375,55.90383405554019,4.78125,34.58841422264831,0.0,0.0,3.346875,29.021570473259622,7.96875,44.36812226630174,10.2,49.96959075277683,13.228125,56.552529421630425
banana,0.0,0.0,0.0,0.0,13.865625,57.82282264261556,31.396875,83.78806218808487,2.071875,22.891820787879126,0.0,0.0,7.171875,42.15913108668602,18.4875,66.12506970695759,9.403125,48.05598937941425,0.0,0.0,3.346875,29.021570473259622,12.75,55.57596153014359,23.428125,73.65660074958915,11.15625,52.15727979810201,0.0,0.0,8.765625,46.45856426278555,0.0,0.0,12.590625,55.245683425127204,7.809375,43.936366339393324,0.0,0.0,7.65,43.49974137854155,7.809375,43.936366339393324,9.721875,48.83199024701302,0.95625,15.586190552457003,1.275,17.986088374074004
banana,2.86875,26.89426562368826,2.23125,23.74847939211056,15.459375,60.853499074493456,29.803125,81.9241760119342,0.6375,12.734052526591837,0.0,0.0,13.546875,57.19209126036899,22.471875,72.28653373197788,11.475,52.8625517261511,0.0,0.0,8.128125,44.7951499493458,10.359375,50.34206962977759,22.153125,71.82120806373543,0.796875,14.232642594907489,0.0,0.0,7.809375,43.936366339393324,5.7375,37.81723937240792,7.490625,43.05809926261696,0.0,0.0,0.0,0.0,3.825,30.995876741915207,9.721875,48.831990247013024,4.303125,32.84478634782658,0.0,0.0,0.0,0.0
banana,4.303125,32.84478634782658,6.853125,41.23810801594048,20.559375,69.42587935784015,31.875,84.33332304018383,29.9625,82.11386054589077,5.896875,38.32662247360671,5.259375,36.24195910280479,16.25625,62.29829922186881,9.403125,48.05598937941425,6.853125,41.23810801594048,9.88125,49.21462839885617,3.665625,30.352884020458006,11.315625,52.511341687861815,0.0,0.0,0.0,0.0,7.809375,43.936366339393324,8.925,46.863838671197215,5.1,35.7,1.275,17.986088374074004,0.0,0.0,0.0,0.0,1.275,17.986088374074,0.0,0.0,0.0,0.0,0.0,0.0
